,date,match,results,box_score_url
4594,11/16/2024,Coastal Carolina (Sun Belt) vs South Alabama (Sun Belt),"[3-2] (19-25, 30-28, 29-27, 21-25, 16-14)",https://stats.ncaa.org/contests/5680758/box_score
4595,11/16/2024,Stony Brook (CAA) vs Campbell (CAA),"[3-0] (25-22, 26-24, 25-19)",https://stats.ncaa.org/contests/5680759/box_score
4596,11/16/2024,Lamar University (Southland) vs Nicholls (Southland),"[3-0] (25-17, 25-19, 25-22)",https://stats.ncaa.org/contests/5680760/box_score
4597,11/16/2024,Fairfield (MAAC) vs Rider (MAAC),"[3-2] (17-25, 25-21, 17-25, 25-15, 15-9)",https://stats.ncaa.org/contests/5680762/box_score
4598,11/16/2024,Northern Colo. (Big Sky) vs Weber St. (Big Sky),"[3-0] (25-21, 25-22, 25-15)",https://stats.ncaa.org/contests/5680763/box_score
4599,11/16/2024,Sam Houston (CUSA) vs FIU (CUSA),"[0-3] (21-25, 18-25, 14-25)",https://stats.ncaa.org/contests/5680764/box_score
4600,11/16/2024,Merrimack (MAAC) vs Manhattan (MAAC),"[3-2] (25-27, 26-24, 25-22, 19-25, 15-11)",https://stats.ncaa.org/contests/5680766/box_score
4601,11/16/2024,Washington St. (Pac-12) vs Portland (WCC),"[3-0] (25-19, 25-13, 25-23)",https://stats.ncaa.org/contests/5680769/box_score
4602,11/16/2024,Cleveland St. (Horizon) vs Milwaukee (Horizon),"[3-0] (25-19, 25-19, 25-20)",https://stats.ncaa.org/contests/5680772/box_score
4603,11/16/2024,Dayton (Atlantic 10) vs Saint Louis (Atlantic 10),"[3-0] (25-11, 25-17, 25-15)",https://stats.ncaa.org/contests/5680777/box_score
4604,11/16/2024,Lehigh (Patriot) vs American (Patriot),"[3-2] (26-24, 22-25, 22-25, 25-22, 15-9)",https://stats.ncaa.org/contests/5680778/box_score
4605,11/16/2024,Louisiana Tech (CUSA) vs Jacksonville St. (CUSA),"[1-3] (22-25, 16-25, 25-19, 21-25)",https://stats.ncaa.org/contests/5680779/box_score
4606,11/16/2024,IU Indy (Horizon) vs Northern Ky. (Horizon),"[3-2] (20-25, 25-19, 25-21, 21-25, 15-12)",https://stats.ncaa.org/contests/5680784/box_score
4607,11/16/2024,Wright St. (Horizon) vs Oakland (Horizon),"[2-3] (25-12, 25-14, 20-25, 22-25, 6-15)",https://stats.ncaa.org/contests/5680785/box_score
4608,11/16/2024,UAlbany (America East) vs Bryant (America East),"[3-1] (25-22, 18-25, 25-20, 27-25)",https://stats.ncaa.org/contests/5680787/box_score
4609,11/16/2024,VCU (Atlantic 10) vs Fordham (Atlantic 10),"[3-1] (22-25, 25-10, 25-15, 25-14)",https://stats.ncaa.org/contests/5680789/box_score
4610,11/16/2024,Austin Peay (ASUN) vs Queens (NC) (ASUN),"[0-3] (23-25, 28-30, 15-25)",https://stats.ncaa.org/contests/5680793/box_score
4611,11/16/2024,Houston Christian (Southland) vs UTRGV (Southland),"[0-3] (15-25, 21-25, 12-25)",https://stats.ncaa.org/contests/5680795/box_score
4612,11/16/2024,Colgate (Patriot) vs Bucknell (Patriot),"[3-2] (21-25, 23-25, 25-23, 25-18, 17-15)",https://stats.ncaa.org/contests/5680797/box_score
4613,11/16/2024,Rhode Island (Atlantic 10) vs Davidson (Atlantic 10),"[1-3] (25-23, 12-25, 20-25, 13-25)",https://stats.ncaa.org/contests/5680798/box_score
4614,11/16/2024,New Mexico St. (CUSA) vs Middle Tenn. (CUSA),"[3-2] (25-23, 21-25, 25-17, 29-31, 17-15)",https://stats.ncaa.org/contests/5680799/box_score
4615,11/16/2024,UC Riverside (Big West) vs CSUN (Big West),"[2-3] (22-25, 25-20, 30-28, 15-25, 8-15)",https://stats.ncaa.org/contests/5680801/box_score
4616,11/16/2024,Villanova (Big East) vs Butler (Big East),"[3-0] (25-23, 25-13, 25-19)",https://stats.ncaa.org/contests/5680806/box_score
4617,11/16/2024,Penn (Ivy League) vs Dartmouth (Ivy League),"[3-2] (25-21, 25-19, 13-25, 18-25, 16-14)",https://stats.ncaa.org/contests/5680807/box_score
4618,11/16/2024,DePaul (Big East) vs Providence (Big East),"[1-3] (23-25, 25-21, 21-25, 28-30)",https://stats.ncaa.org/contests/5680812/box_score
4619,11/16/2024,Youngstown St. (Horizon) vs Purdue Fort Wayne (Horizon),"[1-3] (19-25, 26-24, 21-25, 19-25)",https://stats.ncaa.org/contests/5680814/box_score
4620,11/16/2024,Xavier (Big East) vs UConn (Big East),"[0-3] (23-25, 27-29, 22-25)",https://stats.ncaa.org/contests/5680820/box_score
4621,11/16/2024,UNCW (CAA) vs N.C. A&T (CAA),"[2-3] (25-21, 25-23, 22-25, 21-25, 13-15)",https://stats.ncaa.org/contests/5680821/box_score
4622,11/16/2024,Hofstra (CAA) vs Towson (CAA),"[1-3] (20-25, 22-25, 25-22, 27-29)",https://stats.ncaa.org/contests/5680829/box_score
4623,11/16/2024,Lafayette (Patriot) vs Army West Point (Patriot),"[0-3] (18-25, 17-25, 13-25)",https://stats.ncaa.org/contests/5680830/box_score
4624,11/16/2024,Eastern Mich. (MAC) vs Buffalo (MAC),"[1-3] (24-26, 25-22, 19-25, 12-25)",https://stats.ncaa.org/contests/5680832/box_score
4625,11/16/2024,Ohio (MAC) vs Bowling Green (MAC),"[2-3] (23-25, 14-25, 25-22, 25-16, 9-15)",https://stats.ncaa.org/contests/5680835/box_score
4626,11/16/2024,Holy Cross (Patriot) vs Navy (Patriot),"[0-3] (18-25, 26-28, 20-25)",https://stats.ncaa.org/contests/5680836/box_score
4627,11/16/2024,Wofford (SoCon) vs Furman (SoCon),"[3-1] (25-19, 25-19, 23-25, 25-23)",https://stats.ncaa.org/contests/5680838/box_score
4628,11/16/2024,Central Ark. (ASUN) vs Bellarmine (ASUN),"[3-2] (21-25, 25-16, 20-25, 25-18, 19-17)",https://stats.ncaa.org/contests/5680839/box_score
4629,11/16/2024,NIU (MAC) vs Miami (OH) (MAC),"[1-3] (25-23, 23-25, 19-25, 19-25)",https://stats.ncaa.org/contests/5680841/box_score
4630,11/16/2024,North Ala. (ASUN) vs Eastern Ky. (ASUN),"[0-3] (13-25, 18-25, 19-25)",https://stats.ncaa.org/contests/5680843/box_score
4631,11/16/2024,Toledo (MAC) vs Kent St. (MAC),"[3-1] (25-10, 16-25, 25-19, 25-12)",https://stats.ncaa.org/contests/5680844/box_score
4632,11/16/2024,Duquesne (Atlantic 10) vs George Mason (Atlantic 10),"[2-3] (25-22, 21-25, 25-17, 19-25, 13-15)",https://stats.ncaa.org/contests/5680845/box_score
4633,11/16/2024,Bradley (MVC) vs Belmont (MVC),"[3-0] (25-18, 25-16, 25-13)",https://stats.ncaa.org/contests/5680849/box_score
4634,11/16/2024,Evansville (MVC) vs Valparaiso (MVC),"[0-3] (21-25, 19-25, 12-25)",https://stats.ncaa.org/contests/5680850/box_score
4635,11/16/2024,Drake (MVC) vs Missouri St. (MVC),"[3-2] (22-25, 25-18, 27-25, 29-31, 15-13)",https://stats.ncaa.org/contests/5680851/box_score
4636,11/16/2024,The Citadel (SoCon) vs Samford (SoCon),"[0-3] (24-26, 17-25, 17-25)",https://stats.ncaa.org/contests/5680855/box_score
4637,11/16/2024,UNI (MVC) vs Southern Ill. (MVC),"[3-0] (25-10, 25-13, 25-16)",https://stats.ncaa.org/contests/5680857/box_score
4638,11/16/2024,Indiana St. (MVC) vs UIC (MVC),"[0-3] (18-25, 23-25, 14-25)",https://stats.ncaa.org/contests/5680858/box_score
4639,11/16/2024,Princeton (Ivy League) vs Harvard (Ivy League),"[3-1] (25-16, 22-25, 25-13, 25-17)",https://stats.ncaa.org/contests/5680859/box_score
4640,11/16/2024,Central Mich. (MAC) vs Akron (MAC),"[3-2] (26-24, 19-25, 31-29, 18-25, 15-10)",https://stats.ncaa.org/contests/5680861/box_score
4641,11/16/2024,Chattanooga (SoCon) vs ETSU (SoCon),"[0-3] (20-25, 14-25, 22-25)",https://stats.ncaa.org/contests/5680864/box_score
4642,11/16/2024,UNC Greensboro (SoCon) vs Mercer (SoCon),"[0-3] (21-25, 18-25, 17-25)",https://stats.ncaa.org/contests/5680865/box_score
4643,11/16/2024,UC Irvine (Big West) vs Cal Poly (Big West),"[0-3] (17-25, 12-25, 13-25)",https://stats.ncaa.org/contests/5680866/box_score
4644,11/16/2024,Jacksonville (ASUN) vs FGCU (ASUN),"[0-3] (17-25, 19-25, 20-25)",https://stats.ncaa.org/contests/5680869/box_score
4645,11/16/2024,Elon (CAA) vs Delaware (CAA),"[0-3] (19-25, 19-25, 17-25)",https://stats.ncaa.org/contests/5680871/box_score
4646,11/16/2024,Canisius (MAAC) vs Marist (MAAC),"[3-0] (25-19, 28-26, 25-22)",https://stats.ncaa.org/contests/5680872/box_score
4647,11/16/2024,Brown (Ivy League) vs Columbia (Ivy League),"[3-0] (25-21, 26-24, 25-23)",https://stats.ncaa.org/contests/5680873/box_score
4648,11/16/2024,Yale (Ivy League) vs Cornell (Ivy League),"[2-3] (27-25, 26-24, 23-25, 18-25, 11-15)",https://stats.ncaa.org/contests/5680874/box_score
4649,11/16/2024,Illinois St. (MVC) vs Murray St. (MVC),"[3-1] (18-25, 25-19, 25-22, 25-23)",https://stats.ncaa.org/contests/5680875/box_score
4650,11/16/2024,Boise St. (Mountain West) vs Air Force (Mountain West),"[3-0] (25-17, 25-15, 26-24)",https://stats.ncaa.org/contests/5680876/box_score
4651,11/16/2024,NC State (ACC) vs Wake Forest (ACC),"[3-2] (20-25, 25-20, 23-25, 25-23, 15-11)",https://stats.ncaa.org/contests/5680877/box_score
4652,11/16/2024,UC San Diego (Big West) vs Hawaii (Big West),"[0-3] (16-25, 13-25, 19-25)",https://stats.ncaa.org/contests/5680878/box_score
4653,11/16/2024,South Dakota (Summit League) vs Omaha (Summit League),"[1-3] (16-25, 18-25, 25-22, 17-25)",https://stats.ncaa.org/contests/5680882/box_score
4654,11/16/2024,Portland St. (Big Sky) vs Montana (Big Sky),"[0-3] (15-25, 25-27, 17-25)",https://stats.ncaa.org/contests/5680883/box_score
4655,11/16/2024,San Diego St. (Mountain West) vs Utah St. (Mountain West),"[1-3] (19-25, 23-25, 25-21, 19-25)",https://stats.ncaa.org/contests/5680885/box_score
4656,11/16/2024,Sacramento St. (Big Sky) vs Montana St. (Big Sky),"[3-1] (28-26, 23-25, 25-17, 25-16)",https://stats.ncaa.org/contests/5680886/box_score
4657,11/16/2024,Kansas City (Summit League) vs North Dakota St. (Summit League),"[0-3] (17-25, 23-25, 16-25)",https://stats.ncaa.org/contests/5680887/box_score
4658,11/16/2024,Cal St. Fullerton (Big West) vs UC Santa Barbara (Big West),"[1-3] (25-22, 17-25, 13-25, 14-25)",https://stats.ncaa.org/contests/5680888/box_score
4659,11/17/2024,Northwestern (Big Ten) vs Washington (Big Ten),"[0-3] (15-25, 23-25, 14-25)",https://stats.ncaa.org/contests/5361899/box_score
4660,11/17/2024,Michigan (Big Ten) vs Minnesota (Big Ten),"[1-3] (8-25, 26-24, 17-25, 15-25)",https://stats.ncaa.org/contests/5362078/box_score
4661,11/17/2024,Illinois (Big Ten) vs Purdue (Big Ten),"[0-3] (17-25, 20-25, 19-25)",https://stats.ncaa.org/contests/5362129/box_score
4662,11/17/2024,Michigan St. (Big Ten) vs Iowa (Big Ten),"[3-0] (27-25, 25-13, 25-14)",https://stats.ncaa.org/contests/5365060/box_score
4663,11/17/2024,Oregon (Big Ten) vs Southern California (Big Ten),"[2-3] (25-20, 25-16, 22-25, 23-25, 14-16)",https://stats.ncaa.org/contests/5397343/box_score
4664,11/17/2024,Hampton (CAA) vs William & Mary (CAA),"[0-3] (17-25, 18-25, 8-25)",https://stats.ncaa.org/contests/5680765/box_score
4665,11/17/2024,UAB (AAC) vs South Fla. (AAC),"[0-3] (21-25, 10-25, 14-25)",https://stats.ncaa.org/contests/5680890/box_score
4666,11/17/2024,Mississippi St. (SEC) vs Ole Miss (SEC),"[2-3] (25-22, 19-25, 30-28, 21-25, 11-15)",https://stats.ncaa.org/contests/5680891/box_score
4667,11/17/2024,Arizona (Big 12) vs West Virginia (Big 12),"[3-0] (25-18, 25-22, 25-17)",https://stats.ncaa.org/contests/5680892/box_score
4668,11/17/2024,Syracuse (ACC) vs Clemson (ACC),"[0-3] (14-25, 14-25, 23-25)",https://stats.ncaa.org/contests/5680893/box_score
4669,11/17/2024,Jackson St. (SWAC) vs Bethune-Cookman (SWAC),"[3-1] (25-17, 25-17, 22-25, 25-20)",https://stats.ncaa.org/contests/5680894/box_score
4670,11/17/2024,Texas (SEC) vs Alabama (SEC),"[3-0] (25-16, 25-23, 25-15)",https://stats.ncaa.org/contests/5680895/box_score
4671,11/17/2024,Florida St. (ACC) vs SMU (ACC),"[0-3] (16-25, 28-30, 16-25)",https://stats.ncaa.org/contests/5680896/box_score
4672,11/17/2024,Georgetown (Big East) vs Creighton (Big East),"[0-3] (14-25, 11-25, 11-25)",https://stats.ncaa.org/contests/5680897/box_score
4673,11/17/2024,Rice (AAC) vs North Texas (AAC),"[2-3] (25-23, 20-25, 25-19, 17-25, 10-15)",https://stats.ncaa.org/contests/5680898/box_score
4674,11/17/2024,Miami (FL) (ACC) vs Pittsburgh (ACC),"[0-3] (19-25, 18-25, 18-25)",https://stats.ncaa.org/contests/5680899/box_score
4675,11/17/2024,Tulsa (AAC) vs Memphis (AAC),"[3-0] (25-20, 25-16, 25-13)",https://stats.ncaa.org/contests/5680900/box_score
4676,11/17/2024,UTSA (AAC) vs Wichita St. (AAC),"[3-1] (23-25, 25-21, 25-20, 26-24)",https://stats.ncaa.org/contests/5680901/box_score
4677,11/17/2024,Fairfield (MAAC) vs Saint Peter's (MAAC),"[3-0] (25-13, 25-9, 25-16)",https://stats.ncaa.org/contests/5680902/box_score
4678,11/17/2024,Binghamton (America East) vs NJIT (America East),"[3-0] (25-19, 25-11, 25-15)",https://stats.ncaa.org/contests/5680903/box_score
4679,11/17/2024,Boston College (ACC) vs Georgia Tech (ACC),"[0-3] (17-25, 15-25, 22-25)",https://stats.ncaa.org/contests/5680904/box_score
4680,11/17/2024,St. John's (NY) (Big East) vs Butler (Big East),"[3-1] (26-28, 25-17, 25-23, 25-21)",https://stats.ncaa.org/contests/5680905/box_score
4681,11/17/2024,North Florida (ASUN) vs Stetson (ASUN),"[3-1] (25-14, 25-21, 22-25, 25-15)",https://stats.ncaa.org/contests/5680906/box_score
4682,11/17/2024,Merrimack (MAAC) vs Iona (MAAC),"[1-3] (19-25, 25-22, 17-25, 17-25)",https://stats.ncaa.org/contests/5680907/box_score
4683,11/17/2024,Canisius (MAAC) vs Siena (MAAC),"[3-2] (14-25, 20-25, 30-28, 25-22, 15-13)",https://stats.ncaa.org/contests/5680908/box_score
4684,11/17/2024,Seton Hall (Big East) vs Marquette (Big East),"[0-3] (18-25, 14-25, 19-25)",https://stats.ncaa.org/contests/5680909/box_score
4685,11/17/2024,North Carolina (ACC) vs Louisville (ACC),"[0-3] (10-25, 18-25, 13-25)",https://stats.ncaa.org/contests/5680910/box_score
4686,11/17/2024,Duke (ACC) vs Notre Dame (ACC),"[1-3] (27-29, 25-20, 20-25, 20-25)",https://stats.ncaa.org/contests/5680911/box_score
4687,11/17/2024,Tulane (AAC) vs Fla. Atlantic (AAC),"[1-3] (13-25, 25-22, 13-25, 18-25)",https://stats.ncaa.org/contests/5680912/box_score
4688,11/17/2024,Sacred Heart (MAAC) vs Rider (MAAC),"[1-3] (22-25, 24-26, 25-18, 22-25)",https://stats.ncaa.org/contests/5680913/box_score
4689,11/17/2024,UMBC (America East) vs New Hampshire (America East),"[0-3] (16-25, 22-25, 24-26)",https://stats.ncaa.org/contests/5680914/box_score
4690,11/17/2024,Quinnipiac (MAAC) vs Manhattan (MAAC),"[3-0] (25-13, 25-20, 25-19)",https://stats.ncaa.org/contests/5680915/box_score
4691,11/17/2024,Mississippi Val. (SWAC) vs Florida A&M (SWAC),"[0-3] (10-25, 11-25, 10-25)",https://stats.ncaa.org/contests/5680916/box_score
4692,11/17/2024,Georgia (SEC) vs Kentucky (SEC),"[1-3] (27-25, 22-25, 21-25, 21-25)",https://stats.ncaa.org/contests/5680917/box_score
4693,11/17/2024,CSU Bakersfield (Big West) vs UC Davis (Big West),"[0-3] (17-25, 22-25, 21-25)",https://stats.ncaa.org/contests/5680918/box_score
4694,11/17/2024,Arkansas (SEC) vs LSU (SEC),"[0-3] (15-25, 14-25, 17-25)",https://stats.ncaa.org/contests/5680919/box_score
4695,11/17/2024,Temple (AAC) vs Charlotte (AAC),"[3-1] (27-25, 17-25, 25-21, 26-24)",https://stats.ncaa.org/contests/5680920/box_score
4696,11/17/2024,Niagara (MAAC) vs Marist (MAAC),"[3-1] (23-25, 25-20, 25-20, 25-14)",https://stats.ncaa.org/contests/5680921/box_score
4697,11/17/2024,Southern U. (SWAC) vs Alabama A&M (SWAC),"[2-3] (19-25, 25-11, 25-22, 20-25, 12-15)",https://stats.ncaa.org/contests/5680922/box_score
4698,11/17/2024,Alcorn (SWAC) vs Alabama St. (SWAC),"[0-3] (7-25, 11-25, 12-25)",https://stats.ncaa.org/contests/5680923/box_score
4699,11/17/2024,Ark.-Pine Bluff (SWAC) vs Texas Southern (SWAC),"[0-3] (23-25, 17-25, 22-25)",https://stats.ncaa.org/contests/5680924/box_score
4700,11/17/2024,Grambling (SWAC) vs Prairie View (SWAC),"[1-3] (28-26, 8-25, 17-25, 23-25)",https://stats.ncaa.org/contests/5680925/box_score
4701,11/17/2024,Penn St. (Big Ten) vs Maryland (Big Ten),"[3-1] (25-13, 22-25, 25-13, 25-15)",https://stats.ncaa.org/contests/5697059/box_score
4702,11/18/2024,Southern U. (SWAC) vs Alabama St. (SWAC),"[0-3] (21-25, 14-25, 16-25)",https://stats.ncaa.org/contests/5680595/box_score
4703,11/18/2024,Grambling (SWAC) vs Texas Southern (SWAC),"[0-3] (22-25, 18-25, 20-25)",https://stats.ncaa.org/contests/5680926/box_score
4704,11/19/2024,Murray St. (MVC) vs Belmont (MVC),"[0-3] (23-25, 23-25, 16-25)",https://stats.ncaa.org/contests/5680927/box_score
4705,11/19/2024,Morehead St. (OVC) vs Southern Ind. (OVC),"[3-0] (25-18, 25-12, 25-14)",https://stats.ncaa.org/contests/5680928/box_score
4706,11/19/2024,UIC (MVC) vs Valparaiso (MVC),"[3-2] (25-22, 20-25, 25-11, 21-25, 15-8)",https://stats.ncaa.org/contests/5680929/box_score
4707,11/19/2024,Lindenwood (OVC) vs Little Rock (OVC),"[3-2] (19-25, 26-24, 18-25, 25-21, 15-10)",https://stats.ncaa.org/contests/5680930/box_score
4708,11/19/2024,SIUE (OVC) vs Southeast Mo. St. (OVC),"[1-3] (16-25, 25-15, 17-25, 25-27)",https://stats.ncaa.org/contests/5680932/box_score
4709,11/19/2024,Tennessee Tech (OVC) vs UT Martin (OVC),"[3-0] (25-13, 25-21, 25-16)",https://stats.ncaa.org/contests/5680933/box_score
4710,11/19/2024,Tennessee St. (OVC) vs Eastern Ill. (OVC),"[3-0] (25-20, 25-22, 25-21)",https://stats.ncaa.org/contests/5680934/box_score
4711,11/19/2024,Denver (Summit League) vs Oral Roberts (Summit League),"[3-0] (25-16, 25-10, 25-20)",https://stats.ncaa.org/contests/5680935/box_score
4712,11/19/2024,Fresno St. (Mountain West) vs San Jose St. (Mountain West),"[3-2] (19-25, 25-19, 25-21, 20-25, 15-12)",https://stats.ncaa.org/contests/5680936/box_score
4713,11/19/2024,South Dakota St. (Summit League) vs South Dakota (Summit League),"[3-0] (25-16, 25-22, 25-20)",https://stats.ncaa.org/contests/5680937/box_score
4714,11/19/2024,Omaha (Summit League) vs Kansas City (Summit League),"[3-1] (17-25, 25-23, 25-21, 25-18)",https://stats.ncaa.org/contests/5680941/box_score
4715,11/19/2024,North Dakota (Summit League) vs North Dakota St. (Summit League),"[1-3] (26-28, 25-21, 21-25, 25-27)",https://stats.ncaa.org/contests/5680943/box_score
4716,11/19/2024,#6 Lehigh (Patriot) vs #3 American (Patriot),"[3-2] (25-20, 17-25, 25-21, 23-25, 15-10)",https://stats.ncaa.org/contests/5835458/box_score
4717,11/19/2024,#5 Loyola Maryland (Patriot) vs #4 Army West Point (Patriot),"[0-3] (20-25, 12-25, 18-25)",https://stats.ncaa.org/contests/5835460/box_score
4718,11/20/2024,Minnesota (Big Ten) vs Wisconsin (Big Ten),"[2-3] (21-25, 25-12, 25-22, 20-25, 18-20)",https://stats.ncaa.org/contests/5362079/box_score
4719,11/20/2024,Nebraska (Big Ten) vs Iowa (Big Ten),"[3-0] (25-9, 25-16, 25-17)",https://stats.ncaa.org/contests/5365061/box_score
4720,11/20/2024,Morehead St. (OVC) vs Southern Ind. (OVC),"[3-0] (25-17, 25-19, 25-22)",https://stats.ncaa.org/contests/5680945/box_score
4721,11/20/2024,Tennessee Tech (OVC) vs UT Martin (OVC),"[3-0] (25-21, 25-19, 25-21)",https://stats.ncaa.org/contests/5680946/box_score
4722,11/20/2024,Tennessee St. (OVC) vs Eastern Ill. (OVC),"[1-3] (23-25, 21-25, 25-21, 15-25)",https://stats.ncaa.org/contests/5680947/box_score
4723,11/20/2024,Seton Hall (Big East) vs Georgetown (Big East),"[3-2] (23-25, 10-25, 25-23, 25-21, 15-11)",https://stats.ncaa.org/contests/5680948/box_score
4724,11/20/2024,SIUE (OVC) vs Southeast Mo. St. (OVC),"[0-3] (18-25, 19-25, 23-25)",https://stats.ncaa.org/contests/5680949/box_score
4725,11/20/2024,Bradley (MVC) vs Illinois St. (MVC),"[1-3] (19-25, 25-20, 17-25, 24-26)",https://stats.ncaa.org/contests/5680950/box_score
4726,11/20/2024,UNI (MVC) vs Drake (MVC),"[3-0] (25-23, 25-21, 25-23)",https://stats.ncaa.org/contests/5680951/box_score
4727,11/20/2024,Lindenwood (OVC) vs Little Rock (OVC),"[3-0] (26-24, 25-18, 25-21)",https://stats.ncaa.org/contests/5680952/box_score
4728,11/20/2024,Southern Ill. (MVC) vs Missouri St. (MVC),"[1-3] (20-25, 25-22, 10-25, 20-25)",https://stats.ncaa.org/contests/5680954/box_score
4729,11/20/2024,Boston College (ACC) vs Syracuse (ACC),"[3-2] (25-20, 20-25, 25-16, 22-25, 19-17)",https://stats.ncaa.org/contests/5680955/box_score
4730,11/20/2024,Indiana St. (MVC) vs Evansville (MVC),"[3-1] (26-24, 23-25, 25-21, 25-23)",https://stats.ncaa.org/contests/5680956/box_score
4731,11/20/2024,Houston (Big 12) vs TCU (Big 12),"[2-3] (27-25, 26-24, 18-25, 14-25, 16-18)",https://stats.ncaa.org/contests/5680958/box_score
4732,11/20/2024,Kansas St. (Big 12) vs UCF (Big 12),"[2-3] (25-10, 25-27, 27-25, 19-25, 11-15)",https://stats.ncaa.org/contests/5680959/box_score
4733,11/20/2024,Santa Clara (WCC) vs San Francisco (WCC),"[3-1] (25-22, 21-25, 25-21, 25-22)",https://stats.ncaa.org/contests/5680960/box_score
4734,11/20/2024,Mississippi St. (SEC) vs Kentucky (SEC),"[0-3] (17-25, 20-25, 11-25)",https://stats.ncaa.org/contests/5680961/box_score
4735,11/20/2024,Texas Tech (Big 12) vs Baylor (Big 12),"[0-3] (27-29, 18-25, 18-25)",https://stats.ncaa.org/contests/5680963/box_score
4736,11/20/2024,Florida (SEC) vs Auburn (SEC),"[3-1] (25-17, 25-23, 20-25, 25-21)",https://stats.ncaa.org/contests/5680964/box_score
4737,11/21/2024,Southern California (Big Ten) vs Northwestern (Big Ten),"[3-1] (26-24, 21-25, 25-15, 25-16)",https://stats.ncaa.org/contests/5361900/box_score
4738,11/21/2024,Maryland (Big Ten) vs Michigan (Big Ten),"[0-3] (21-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5375007/box_score
4739,11/21/2024,Purdue (Big Ten) vs Penn St. (Big Ten),"[0-3] (20-25, 23-25, 16-25)",https://stats.ncaa.org/contests/5375028/box_score
